timestamp,disk,disk_free_gb,disk_fill_rate_mb_min,inode_pct,cpu,mem,net_kbps,disk_w_kbps,gpu_util,gpu_mem_mib,gpu_temp_c
2026-03-01T18:33:14.252987,3.6,1710.72,2.14,0.6,1.7,57.0,78.37,460.56,0.0,306.69,44.0
2026-03-01T18:33:20.261809,3.6,1710.72,0.16,0.6,4.7,57.1,79.76,541.83,0.0,306.69,44.0
2026-03-01T18:33:26.269618,3.6,1710.72,2.34,0.6,5.1,57.2,184.77,606.53,0.0,306.69,44.0
2026-03-01T18:33:32.276917,3.6,1710.72,1.25,0.6,4.9,57.3,107.79,443.4,0.0,306.69,44.0
2026-03-01T18:33:38.286581,3.6,1710.72,1.52,0.6,4.2,57.5,100.69,436.11,0.0,306.69,44.0
2026-03-01T18:33:44.295875,3.6,1710.72,2.03,0.6,3.0,56.9,81.52,479.25,0.0,306.69,44.0
2026-03-01T18:33:50.304074,3.6,1710.72,0.86,0.6,2.9,56.9,54.48,513.24,0.0,306.69,44.0
2026-03-01T18:33:56.313361,3.6,1710.72,2.46,0.6,1.1,56.9,162.99,506.57,0.0,306.69,44.0
2026-03-01T18:34:02.322668,3.6,1710.72,1.25,0.6,1.0,57.0,93.99,485.28,0.0,306.69,43.0
2026-03-01T18:34:08.333049,3.6,1710.72,0.74,0.6,1.4,57.0,86.34,692.87,0.0,306.69,43.0
2026-03-01T18:34:15.923475,3.6,1710.72,2.22,0.6,2.8,57.9,95.55,768.51,0.0,306.69,44.0
2026-03-01T18:34:21.933528,3.6,1710.72,29.78,0.6,2.1,43.5,2841.32,6269.43,0.0,306.69,46.0
2026-03-01T18:34:27.942276,3.6,1710.71,99.22,0.6,1.4,46.8,2183.84,5827.95,0.0,306.69,45.0
2026-03-01T18:34:33.952300,3.6,1710.71,0,0.6,7.2,47.6,885.73,2377.69,0.0,306.69,45.0
2026-03-01T18:34:39.957834,3.6,1710.71,6.24,0.6,1.8,46.6,88.13,1358.16,0.0,306.69,44.0
2026-03-01T18:34:45.967588,3.6,1710.71,18.41,0.6,10.3,49.5,2146.89,4244.07,0.0,306.69,45.0
2026-03-01T18:34:51.977688,3.6,1710.71,11.5,0.6,0.8,55.5,628.33,9828.43,0.0,306.69,45.0
2026-03-01T18:34:59.569702,3.6,1710.71,2.07,0.6,1.6,56.5,52.81,591.01,0.0,306.69,45.0
2026-03-01T18:35:05.578450,3.6,1710.71,1.14,0.6,1.0,55.6,158.67,432.08,0.0,306.69,46.0
2026-03-01T18:35:11.587991,3.6,1710.71,1.91,0.6,2.7,55.6,78.93,448.65,0.0,306.69,45.0
2026-03-01T18:35:17.597869,3.6,1710.71,5.62,0.6,1.4,56.0,61.96,478.56,0.0,306.69,45.0
2026-03-01T18:35:23.604821,3.6,1710.71,3.71,0.6,4.9,56.1,219.78,524.54,0.0,306.69,44.0
2026-03-01T18:35:29.614563,3.6,1710.7,82.39,0.6,1.6,56.2,1169.28,1595.25,0.0,306.69,44.0
2026-03-01T18:35:35.624611,3.6,1710.72,0,0.6,1.2,56.2,123.07,5054.36,0.0,306.69,44.0
2026-03-01T18:35:41.634612,3.6,1710.72,2.07,0.6,1.0,55.9,67.07,525.78,0.0,306.69,44.0
2026-03-01T18:35:47.644703,3.6,1710.72,14.55,0.6,1.2,56.2,278.99,559.07,0.0,306.69,44.0
2026-03-01T18:35:53.654232,3.6,1710.72,3.31,0.6,3.2,56.2,104.01,662.89,0.0,306.69,43.0
2026-03-01T18:35:59.664080,3.6,1710.72,2.65,0.6,1.4,56.5,305.12,567.1,0.0,306.69,43.0
2026-03-01T18:36:05.674264,3.6,1710.72,0.35,0.6,0.8,56.5,66.68,449.25,0.0,306.69,43.0
2026-03-01T18:36:11.684392,3.6,1710.72,2.03,0.6,0.9,56.8,96.6,653.57,0.0,306.69,43.0
2026-03-01T18:36:19.315446,3.6,1710.72,1.25,0.6,1.7,57.7,72.02,481.18,0.0,306.69,44.0
2026-03-01T18:36:25.325095,3.6,1710.72,2.43,0.6,1.4,57.0,112.06,414.63,0.0,306.69,45.0
2026-03-01T18:36:31.331904,3.6,1710.72,0.16,0.6,1.0,56.9,163.99,471.47,0.0,306.69,44.0
2026-03-01T18:36:37.341634,3.6,1710.72,0.55,0.6,1.2,57.0,60.84,506.51,0.0,306.69,44.0
2026-03-01T18:36:43.348157,3.6,1710.71,2.19,0.6,0.9,57.0,103.91,522.17,0.0,306.69,44.0
2026-03-01T18:36:49.353928,3.6,1710.71,1.33,0.6,1.2,57.0,73.02,528.13,0.0,306.69,43.0
2026-03-01T18:36:55.363031,3.6,1710.71,2.92,0.6,2.2,57.1,94.02,460.54,0.0,306.69,43.0
2026-03-01T18:37:02.947165,3.6,1710.71,0.2,0.6,2.4,58.0,165.62,478.69,0.0,306.69,44.0
2026-03-01T18:37:08.954573,3.6,1710.71,0.31,0.6,3.6,57.4,64.13,608.02,0.0,306.69,45.0
2026-03-01T18:37:14.963418,3.6,1710.71,2.11,0.6,3.2,57.2,77.45,480.14,0.0,306.69,45.0
2026-03-01T18:37:20.972548,3.6,1710.71,1.13,0.6,1.7,57.2,156.81,412.71,0.0,306.69,44.0
2026-03-01T18:37:26.981678,3.6,1710.71,3.08,0.6,1.9,57.3,106.46,503.25,0.0,306.69,44.0
2026-03-01T18:37:32.991799,3.6,1710.71,0.27,0.6,1.4,57.3,150.06,521.81,0.0,306.69,44.0
2026-03-01T18:37:39.001845,3.6,1710.71,0.97,0.6,2.7,57.3,61.73,532.45,0.0,306.69,44.0
2026-03-01T18:37:45.010564,3.6,1710.71,3.24,0.6,2.4,57.3,79.49,442.59,0.0,306.69,43.0
2026-03-01T18:37:51.018898,3.6,1710.71,0.12,0.6,1.5,57.3,70.87,481.97,0.0,306.69,43.0
2026-03-01T18:37:57.028372,3.6,1710.71,2.96,0.6,1.3,57.3,105.18,571.21,0.0,306.69,43.0
2026-03-01T18:38:03.037726,3.6,1710.71,0.39,0.6,2.9,57.3,152.45,488.58,0.0,306.69,43.0
2026-03-01T18:38:09.046429,3.6,1710.71,79.92,0.6,3.0,57.3,65.67,484.61,0.0,306.69,43.0
2026-03-01T18:38:15.056752,3.6,1710.7,3.2,0.6,2.1,57.3,76.71,483.91,0.0,306.69,43.0
2026-03-01T18:38:22.701085,3.6,1710.7,0.12,0.6,2.3,58.3,69.64,425.27,0.0,306.69,44.0
2026-03-01T18:38:28.709632,3.6,1710.7,2.3,0.6,1.2,57.3,179.17,412.33,0.0,306.69,45.0
2026-03-01T18:38:34.719293,3.6,1710.7,0.98,0.6,3.1,57.3,70.41,579.18,0.0,306.69,44.0
2026-03-01T18:38:40.727477,3.6,1710.7,2.18,0.6,1.0,57.4,65.22,547.96,0.0,306.69,44.0
2026-03-01T18:38:46.737084,3.6,1710.7,1.4,0.6,1.2,57.3,76.57,525.14,0.0,306.69,44.0
2026-03-01T18:38:52.742896,3.6,1710.7,1.01,0.6,1.2,57.3,80.89,388.29,0.0,306.69,43.0
2026-03-01T18:38:58.752769,3.6,1710.7,2.07,0.6,1.3,57.5,171.86,446.59,0.0,306.69,43.0
2026-03-01T18:39:06.344270,3.6,1710.7,3.51,0.6,3.0,58.4,57.96,886.64,0.0,306.69,44.0
2026-03-01T18:39:12.353683,3.6,1710.7,1.73,0.6,1.5,57.5,77.89,694.4,0.0,306.69,45.0
2026-03-01T18:39:18.363695,3.6,1710.7,1.29,0.6,0.9,57.6,74.94,489.23,0.0,306.69,45.0
2026-03-01T18:39:24.373746,3.6,1710.7,1.13,0.6,5.3,57.7,92.13,411.31,0.0,306.69,44.0
2026-03-01T18:39:30.380582,3.6,1710.7,2.18,0.6,0.8,57.7,194.54,582.6,0.0,306.69,44.0
2026-03-01T18:39:36.389013,3.6,1710.7,1.56,0.6,2.7,57.6,60.67,486.62,0.0,306.69,44.0
2026-03-01T18:39:42.397295,3.6,1710.7,2.07,0.6,1.7,57.6,89.07,681.76,0.0,306.69,44.0
2026-03-01T18:39:48.406391,3.6,1710.7,1.48,0.6,1.0,57.4,90.55,750.83,0.0,306.69,43.0
2026-03-01T18:39:54.415490,3.6,1710.7,1.13,0.6,3.9,57.3,98.47,404.05,0.0,306.69,43.0
2026-03-01T18:40:00.424403,3.6,1710.7,2.11,0.6,1.1,57.4,173.93,668.37,0.0,306.69,43.0
2026-03-01T18:40:06.434084,3.6,1710.69,80.11,0.6,1.7,57.4,72.24,561.82,0.0,306.69,43.0
2026-03-01T18:40:12.439178,3.6,1710.69,2.11,0.6,1.1,57.4,74.61,676.68,0.0,306.69,43.0
2026-03-01T18:40:18.449081,3.6,1710.69,1.33,0.6,1.7,57.6,68.27,468.61,0.0,306.69,43.0
2026-03-01T18:40:26.191913,3.6,1710.69,1.13,0.6,4.6,56.8,147.22,404.65,0.0,306.69,44.0
2026-03-01T18:40:32.201495,3.6,1710.69,1.73,0.6,1.1,56.6,151.83,460.82,0.0,306.69,45.0
2026-03-01T18:40:38.206129,3.6,1710.69,80.47,0.6,1.1,56.7,44.88,458.92,0.0,306.69,44.0
2026-03-01T18:40:44.215617,3.6,1710.69,2.22,0.6,3.3,56.8,102.18,703.63,0.0,306.69,44.0
2026-03-01T18:40:50.224425,3.6,1710.69,1.4,0.6,1.4,56.8,59.19,595.13,0.0,306.69,43.0
2026-03-01T18:40:56.234589,3.6,1710.68,2.89,0.6,0.9,56.7,111.43,416.0,0.0,306.69,43.0
2026-03-01T18:41:02.244883,3.6,1710.68,0.19,0.6,2.6,56.8,154.61,470.58,0.0,306.69,43.0
2026-03-01T18:41:09.835777,3.6,1710.68,0.35,0.6,1.7,57.9,48.9,508.49,0.0,306.69,44.0
2026-03-01T18:41:15.843969,3.6,1710.68,2.72,0.6,3.6,56.8,88.24,582.79,0.0,306.69,45.0
2026-03-01T18:41:21.851397,3.6,1710.68,0.98,0.6,1.1,56.8,84.68,442.09,0.0,306.69,44.0
2026-03-01T18:41:27.857546,3.6,1710.69,0,0.6,1.0,56.8,84.16,574.87,0.0,306.69,44.0
2026-03-01T18:41:33.867436,3.6,1710.69,0.39,0.6,1.0,56.6,158.48,414.0,0.0,306.69,44.0
2026-03-01T18:41:39.876964,3.6,1710.69,2.07,0.6,1.3,56.6,60.01,591.74,0.0,306.69,44.0
2026-03-01T18:41:45.886287,3.6,1710.69,1.79,0.6,1.1,56.6,82.36,604.32,0.0,306.69,43.0
2026-03-01T18:41:51.896648,3.6,1710.69,1.01,0.6,1.7,56.7,90.54,471.94,0.0,306.69,43.0
2026-03-01T18:41:57.906757,3.6,1710.69,2.22,0.6,0.9,56.8,81.29,628.24,0.0,306.69,43.0
2026-03-01T18:42:03.916536,3.6,1710.69,0.43,0.6,1.9,56.8,263.97,483.2,0.0,306.69,43.0
2026-03-01T18:42:09.926624,3.6,1710.7,0,0.6,1.4,56.8,81.21,3770.45,0.0,306.69,43.0
2026-03-01T18:42:15.936595,3.6,1710.7,1.33,0.6,0.8,56.6,77.8,418.63,0.0,306.69,43.0
2026-03-01T18:42:21.946636,3.6,1710.7,1.05,0.6,1.0,56.6,110.72,471.22,0.0,306.69,43.0
2026-03-01T18:42:29.534481,3.6,1710.7,2.3,0.6,2.4,57.5,89.89,501.16,0.0,306.69,44.0
2026-03-01T18:42:35.543105,3.6,1710.7,0.56,0.6,1.2,56.7,159.34,407.52,0.0,306.69,45.0
2026-03-01T18:42:41.550600,3.6,1710.7,1.95,0.6,1.0,56.6,69.33,455.31,0.0,306.69,44.0
2026-03-01T18:42:47.558480,3.6,1710.7,1.52,0.6,1.3,56.6,69.88,649.92,0.0,306.69,44.0
2026-03-01T18:42:53.566040,3.6,1710.7,1.01,0.6,2.2,56.5,82.18,387.52,0.0,306.69,43.0
2026-03-01T18:42:59.574675,3.6,1710.7,2.15,0.6,2.2,56.6,168.68,503.29,0.0,306.69,43.0
2026-03-01T18:43:05.583824,3.6,1710.7,0.47,0.6,1.3,56.6,98.5,522.65,0.0,306.69,43.0
2026-03-01T18:43:13.176781,3.6,1710.7,1.95,0.6,2.3,57.4,70.61,469.88,0.0,306.69,44.0
2026-03-01T18:43:19.186292,3.6,1710.7,1.14,0.6,0.9,56.5,64.55,513.12,0.0,306.69,45.0
2026-03-01T18:43:25.195946,3.6,1710.7,3.0,0.6,1.9,56.5,144.1,398.03,0.0,306.69,44.0
2026-03-01T18:43:31.205992,3.6,1710.7,0.16,0.6,1.3,56.5,162.11,470.57,0.0,306.69,44.0
2026-03-01T18:43:37.213621,3.6,1710.7,0.59,0.6,0.9,56.6,69.33,457.36,0.0,306.69,44.0
2026-03-01T18:43:43.223707,3.6,1710.7,2.22,0.6,0.8,56.6,76.12,549.81,0.0,306.69,44.0
2026-03-01T18:43:49.232390,3.6,1710.7,1.36,0.6,1.1,56.5,86.74,497.16,0.0,306.69,43.0
2026-03-01T18:43:55.241551,3.6,1710.7,3.04,0.6,1.9,56.5,122.58,415.43,0.0,306.69,43.0
2026-03-01T18:44:01.248586,3.6,1710.7,0.16,0.6,2.0,56.5,157.6,548.01,0.0,306.69,43.0
2026-03-01T18:44:07.258057,3.6,1710.7,0.31,0.6,1.5,56.5,57.08,593.78,0.0,306.69,43.0
2026-03-01T18:44:13.267988,3.6,1710.7,2.18,0.6,0.9,56.5,70.37,525.79,0.0,306.69,43.0
2026-03-01T18:44:19.276141,3.6,1710.7,1.37,0.6,1.3,56.7,79.13,462.67,0.0,306.69,43.0
2026-03-01T18:44:25.285573,3.6,1710.7,3.08,0.6,1.2,56.7,100.53,409.35,0.0,306.69,43.0
2026-03-01T18:44:32.895080,3.6,1710.7,0.16,0.6,1.8,57.5,158.45,414.02,0.0,306.69,44.0
2026-03-01T18:44:38.903259,3.6,1710.7,0.55,0.6,3.2,56.4,106.12,611.4,0.0,306.69,45.0
2026-03-01T18:44:44.912720,3.6,1710.69,80.39,0.6,1.9,56.6,82.1,1048.49,0.0,306.69,44.0
2026-03-01T18:44:50.922098,3.6,1710.69,1.33,0.6,1.6,56.6,74.45,619.73,0.0,306.69,44.0
2026-03-01T18:44:56.932514,3.6,1710.69,3.0,0.6,1.3,56.8,106.69,463.89,0.0,306.69,43.0
2026-03-01T18:45:02.941975,3.6,1710.69,0.39,0.6,1.4,56.9,154.18,492.51,0.0,306.69,43.0
2026-03-01T18:45:08.951636,3.6,1710.69,0.27,0.6,3.7,56.8,61.39,514.48,0.0,306.69,43.0
2026-03-01T18:45:16.541291,3.6,1710.69,2.07,0.6,2.0,57.6,108.27,477.23,0.0,306.69,44.0
2026-03-01T18:45:22.550707,3.6,1710.69,1.7,0.6,1.1,56.8,71.67,385.8,0.0,306.69,45.0
2026-03-01T18:45:28.560402,3.6,1710.69,2.3,0.6,1.1,56.9,174.46,545.13,0.0,306.69,45.0
2026-03-01T18:45:34.568816,3.6,1710.69,0.43,0.6,1.9,57.0,67.84,360.75,0.0,306.69,44.0
2026-03-01T18:45:40.577120,3.6,1710.69,2.18,0.6,1.6,57.1,70.5,565.32,0.0,306.69,44.0
2026-03-01T18:45:46.586884,3.6,1710.69,1.4,0.6,1.1,57.0,84.19,503.88,0.0,306.69,44.0
2026-03-01T18:45:52.595692,3.6,1710.69,1.09,0.6,1.1,57.1,81.3,528.5,0.0,306.69,43.0
2026-03-01T18:45:58.604047,3.6,1710.69,2.07,0.6,1.0,57.0,171.85,498.72,0.0,306.69,43.0
2026-03-01T18:46:04.612606,3.6,1710.69,0.31,0.6,2.1,57.0,59.77,415.29,0.0,306.69,43.0
2026-03-01T18:46:10.622465,3.6,1710.69,2.15,0.6,1.1,56.9,67.09,523.26,0.0,306.69,43.0
2026-03-01T18:46:16.632061,3.6,1710.69,1.37,0.6,2.1,56.9,80.89,597.05,0.0,306.69,43.0
2026-03-01T18:46:22.641536,3.6,1710.69,1.09,0.6,1.2,56.9,130.31,433.98,0.0,306.69,43.0
2026-03-01T18:46:28.651841,3.6,1710.69,2.14,0.6,1.2,56.9,174.21,512.47,0.0,306.69,43.0
2026-03-01T18:46:36.267620,3.6,1710.69,0,0.6,2.8,57.8,60.78,416.01,0.0,306.69,44.0
2026-03-01T18:46:42.275910,3.6,1710.69,1.69,0.6,3.0,56.8,67.73,602.95,0.0,306.69,45.0
2026-03-01T18:46:48.283771,3.6,1710.69,1.56,0.6,1.3,56.8,85.1,537.28,0.0,306.69,44.0
2026-03-01T18:46:54.291456,3.6,1710.69,1.09,0.6,3.6,56.5,104.42,436.82,0.0,306.69,44.0
2026-03-01T18:47:00.300508,3.6,1710.69,2.18,0.6,0.9,56.5,151.15,459.97,0.0,306.69,43.0
2026-03-01T18:47:06.309467,3.6,1710.69,0.39,0.6,0.9,56.6,66.37,508.58,0.0,306.69,43.0
2026-03-01T18:47:12.317508,3.6,1710.69,2.07,0.6,1.2,56.6,70.31,480.74,0.0,306.69,43.0
2026-03-01T18:47:19.904904,3.6,1710.69,1.33,0.6,1.8,57.4,69.63,517.84,0.0,306.69,44.0
2026-03-01T18:47:25.914895,3.6,1710.68,65.67,0.6,2.0,56.5,93.69,465.47,0.0,306.69,45.0
2026-03-01T18:47:31.922620,3.6,1710.68,0.27,0.6,1.0,56.6,171.56,481.28,0.0,306.69,44.0
2026-03-01T18:47:37.932474,3.6,1710.68,1.95,0.6,1.0,56.6,49.37,513.93,0.0,306.69,44.0
2026-03-01T18:47:43.939812,3.6,1710.68,2.26,0.6,2.2,56.6,69.91,435.32,0.0,306.69,44.0
2026-03-01T18:47:49.949472,3.6,1710.68,1.25,0.6,2.2,56.8,70.96,651.14,0.0,306.69,44.0
2026-03-01T18:47:55.958885,3.6,1710.68,2.96,0.6,1.1,56.7,111.92,305.53,0.0,306.69,43.0
2026-03-01T18:48:03.547648,3.6,1710.68,0.23,0.6,2.3,57.7,163.87,514.52,0.0,306.69,44.0
2026-03-01T18:48:09.556078,3.6,1710.68,0.62,0.6,2.8,56.9,65.41,589.85,0.0,306.69,46.0
2026-03-01T18:48:15.564627,3.6,1710.68,3.39,0.6,1.6,56.8,79.86,398.72,0.0,306.69,45.0
2026-03-01T18:48:21.573717,3.6,1710.68,0.0,0.6,2.6,56.9,86.32,534.64,0.0,306.69,44.0
2026-03-01T18:48:27.583810,3.6,1710.68,3.12,0.6,1.1,56.9,188.42,469.23,0.0,306.69,44.0
2026-03-01T18:48:33.592002,3.6,1710.68,0.7,0.6,1.3,56.8,179.72,410.03,0.0,306.69,44.0
2026-03-01T18:48:39.599903,3.6,1710.68,0.23,0.6,2.5,56.8,85.64,488.02,0.0,306.69,44.0
2026-03-01T18:48:45.608722,3.6,1710.68,3.55,0.6,1.0,56.8,109.63,523.96,0.0,306.69,43.0
2026-03-01T18:48:51.617280,3.6,1710.68,0.16,0.6,1.7,56.8,89.49,514.56,0.0,306.69,43.0
2026-03-01T18:48:57.626146,3.6,1710.68,2.96,0.6,1.9,56.9,81.79,488.67,0.0,306.69,43.0
2026-03-01T18:49:03.636252,3.6,1710.68,0.55,0.6,1.1,56.9,179.98,545.09,0.0,306.69,43.0
2026-03-01T18:49:09.645870,3.6,1710.68,0.19,0.6,1.9,57.0,53.62,661.58,0.0,306.69,43.0
2026-03-01T18:49:15.654501,3.6,1710.68,3.24,0.6,1.9,56.8,81.86,465.95,0.0,306.69,43.0
2026-03-01T18:49:23.243742,3.6,1710.68,0.16,0.6,4.9,57.7,136.18,497.95,0.0,306.69,44.0
2026-03-01T18:49:29.252148,3.6,1710.68,2.56,0.6,1.6,57.0,150.95,415.3,0.0,306.69,45.0
2026-03-01T18:49:35.262439,3.6,1710.69,0,0.6,1.2,56.9,67.12,3683.42,0.0,306.69,44.0
2026-03-01T18:49:41.272567,3.6,1710.69,2.03,0.6,0.9,56.9,98.81,391.99,0.0,306.69,44.0
2026-03-01T18:49:47.281732,3.6,1710.69,1.4,0.6,5.1,56.8,920.85,883.85,0.0,306.69,44.0
2026-03-01T18:49:53.291722,3.6,1710.69,1.95,0.6,2.4,56.7,298.58,682.3,0.0,306.69,43.0
2026-03-01T18:49:59.300715,3.6,1710.69,2.14,0.6,1.6,56.7,404.34,543.09,0.0,306.69,43.0
2026-03-01T18:50:06.897442,3.6,1710.69,0.43,0.6,3.8,57.7,285.49,638.39,0.0,306.69,44.0
2026-03-01T18:50:12.907245,3.6,1710.69,1.76,0.6,1.3,56.6,317.06,567.08,0.0,306.69,45.0
2026-03-01T18:50:18.916024,3.6,1710.69,1.37,0.6,1.5,56.7,310.28,583.82,0.0,306.69,45.0
2026-03-01T18:50:24.926079,3.6,1710.69,3.12,0.6,1.3,56.8,308.13,620.32,0.0,306.69,44.0
2026-03-01T18:50:30.935579,3.6,1710.69,0.16,0.6,1.9,57.0,336.72,525.11,0.0,306.69,44.0
2026-03-01T18:50:36.945473,3.6,1710.69,0.47,0.6,1.6,56.9,298.89,717.53,0.0,306.69,44.0
2026-03-01T18:50:42.954523,3.6,1710.68,82.1,0.6,1.1,56.9,248.12,579.76,0.0,306.69,43.0
2026-03-01T18:50:48.963532,3.6,1710.68,1.33,0.6,1.3,56.9,276.31,561.15,0.0,306.69,43.0
2026-03-01T18:50:54.972606,3.6,1710.68,3.04,0.6,1.4,56.9,271.32,613.75,0.0,306.69,43.0
2026-03-01T18:51:00.982682,3.6,1710.68,0.27,0.6,1.1,56.8,361.06,559.1,0.0,306.69,43.0
2026-03-01T18:51:06.988572,3.6,1710.68,0.27,0.6,2.3,56.9,237.89,705.89,0.0,306.69,43.0
2026-03-01T18:51:12.997504,3.6,1710.68,2.3,0.6,1.9,56.9,239.96,527.19,0.0,306.69,43.0
2026-03-01T18:51:19.005583,3.6,1710.68,1.33,0.6,1.1,57.0,250.6,589.13,0.0,306.69,43.0
2026-03-01T18:51:26.594158,3.6,1710.68,82.97,0.6,2.0,57.7,294.88,561.88,0.0,306.69,44.0
2026-03-01T18:51:32.603080,3.6,1710.68,0.31,0.6,1.4,56.8,308.96,618.83,0.0,306.69,45.0
2026-03-01T18:51:38.611273,3.6,1710.68,0.39,0.6,3.3,57.0,212.52,665.0,0.0,306.69,44.0
2026-03-01T18:51:44.615937,3.6,1710.67,2.42,0.6,3.0,57.0,247.74,731.41,0.0,306.69,44.0
2026-03-01T18:51:50.625961,3.6,1710.67,1.37,0.6,1.5,57.0,203.55,587.88,0.0,306.69,43.0
2026-03-01T18:51:56.635859,3.6,1710.67,3.08,0.6,1.3,57.0,269.45,732.15,0.0,306.69,43.0
2026-03-01T18:52:02.647033,3.6,1710.67,80.29,0.6,1.9,57.0,282.93,525.1,0.0,306.69,43.0
2026-03-01T18:52:10.243033,3.6,1710.67,0.19,0.6,3.4,58.0,199.13,751.27,0.0,306.69,44.0
2026-03-01T18:52:16.252584,3.6,1710.67,2.59,0.6,1.5,57.2,221.76,756.2,0.0,306.69,45.0
2026-03-01T18:52:22.261585,3.6,1710.67,0.98,0.6,1.2,57.0,245.81,548.51,0.0,306.69,45.0
2026-03-01T18:52:28.270622,3.6,1710.67,2.38,0.6,1.3,56.8,307.5,687.64,0.0,306.69,44.0
2026-03-01T18:52:34.280518,3.6,1710.67,0.39,0.6,2.3,56.4,190.08,506.52,0.0,306.69,44.0
2026-03-01T18:52:40.288547,3.6,1710.67,2.18,0.6,1.8,56.5,185.34,663.62,0.0,306.69,44.0
2026-03-01T18:52:46.297408,3.6,1710.67,1.48,0.6,2.9,56.4,215.94,681.09,0.0,306.69,43.0
2026-03-01T18:52:52.306579,3.6,1710.67,0.98,0.6,1.5,56.5,116.67,525.18,0.0,306.69,43.0
2026-03-01T18:52:58.315585,3.6,1710.67,2.3,0.6,1.3,56.6,170.19,567.19,0.0,306.69,43.0
2026-03-01T18:53:04.324575,3.6,1710.67,0.27,0.6,2.0,56.5,62.92,456.66,0.0,306.69,43.0
2026-03-01T18:53:10.333493,3.6,1710.67,2.3,0.6,2.1,56.8,66.78,499.86,0.0,306.69,43.0
2026-03-01T18:53:16.342484,3.6,1710.66,1.4,0.6,2.5,58.7,83.76,496.63,0.0,306.69,43.0
2026-03-01T18:53:22.352190,3.6,1710.66,0.98,0.6,2.3,58.6,78.71,682.25,0.0,306.69,43.0
2026-03-01T18:53:29.974390,3.6,1710.66,1.95,0.6,1.8,59.2,182.11,570.42,0.0,306.69,44.0
2026-03-01T18:53:35.983478,3.6,1710.66,0.43,0.6,1.5,58.5,60.6,474.93,0.0,306.69,45.0
2026-03-01T18:53:41.993336,3.6,1710.66,2.03,0.6,1.2,58.3,71.84,502.56,0.0,306.69,44.0
2026-03-01T18:53:48.003385,3.6,1710.66,1.36,0.6,4.3,58.4,82.72,626.31,0.0,306.69,44.0
2026-03-01T18:53:54.013316,3.6,1710.66,81.08,0.6,4.6,58.5,107.13,416.64,0.0,306.69,44.0
2026-03-01T18:54:00.021820,3.6,1710.66,2.11,0.6,3.7,58.4,153.46,504.5,0.0,306.69,44.0
2026-03-01T18:54:06.030063,3.6,1710.66,0,0.6,3.6,58.3,64.05,593.84,0.0,306.69,44.0
2026-03-01T18:54:13.614818,3.6,1710.66,2.03,0.6,4.9,59.2,88.79,778.26,0.0,306.69,45.0
2026-03-01T18:54:19.622067,3.6,1710.66,1.36,0.6,2.9,58.4,64.52,450.54,0.0,306.69,46.0
2026-03-01T18:54:25.632022,3.6,1710.66,3.16,0.6,1.3,58.2,106.07,380.69,0.0,306.69,45.0
2026-03-01T18:54:31.639942,3.6,1710.66,0.19,0.6,4.4,58.5,204.54,503.84,0.0,306.69,45.0
2026-03-01T18:54:37.648075,3.6,1710.68,0,0.6,2.7,58.3,73.27,3772.55,0.0,306.69,45.0
2026-03-01T18:54:43.657048,3.6,1710.68,5.34,0.6,1.3,58.2,83.25,533.92,0.0,306.69,44.0
2026-03-01T18:54:49.664840,3.6,1710.68,0,0.6,5.1,58.5,599.08,1124.97,0.0,306.69,44.0
2026-03-01T18:54:55.674117,3.6,1710.68,3.16,0.6,1.8,58.8,311.42,619.85,0.0,306.69,44.0
2026-03-01T18:55:01.683364,3.6,1710.68,2.96,0.6,2.0,58.8,373.47,541.85,0.0,306.69,44.0
2026-03-01T18:55:07.691738,3.6,1710.68,1.25,0.6,1.0,58.7,215.67,742.17,0.0,306.69,44.0
2026-03-01T18:55:13.701649,3.6,1710.68,1.21,0.6,0.8,58.8,353.65,603.17,0.0,306.69,43.0
2026-03-01T18:55:19.710661,3.6,1710.68,1.25,0.6,1.3,58.8,76.82,528.51,0.0,306.69,43.0
2026-03-01T18:55:25.719478,3.6,1710.68,3.08,0.6,2.3,58.6,363.55,493.94,0.0,306.69,43.0
2026-03-01T18:55:33.369625,3.6,1710.68,0.2,0.6,4.6,59.5,164.36,546.61,0.0,306.69,44.0
2026-03-01T18:55:39.378262,3.6,1710.68,0.43,0.6,5.6,57.4,228.12,650.36,0.0,306.69,45.0
2026-03-01T18:55:45.387171,3.6,1710.68,3.43,0.6,2.2,57.8,459.8,471.29,0.0,306.69,44.0
2026-03-01T18:55:51.397266,3.6,1710.68,0.23,0.6,2.4,58.3,206.15,561.15,0.0,306.69,44.0
2026-03-01T18:55:57.404930,3.6,1710.68,3.0,0.6,4.3,58.8,419.01,690.86,0.0,306.69,44.0
2026-03-01T18:56:03.414004,3.6,1710.68,0.35,0.6,2.1,58.9,460.51,3728.37,0.0,306.69,44.0
2026-03-01T18:56:09.422596,3.6,1710.68,0.16,0.6,5.1,58.6,61.18,537.18,0.0,306.69,44.0
2026-03-01T18:56:16.999969,3.6,1710.68,1.25,0.6,3.4,60.1,159.62,1223.73,0.0,306.69,44.0
2026-03-01T18:56:23.009479,3.6,1710.68,0.9,0.6,1.2,59.3,137.84,544.96,0.0,306.69,46.0
2026-03-01T18:56:29.018920,3.6,1710.68,2.18,0.6,2.4,59.2,174.83,547.13,0.0,306.69,45.0
2026-03-01T18:56:35.029114,3.6,1710.68,0,0.6,1.5,59.0,144.25,532.49,0.0,306.69,44.0
