timestamp,disk,disk_free_gb,disk_fill_rate_mb_min,inode_pct,cpu,mem,net_kbps,disk_w_kbps,gpu_util,gpu_mem_mib,gpu_temp_c
2026-03-04T14:18:26.186019,3.5,1711.05,3.0,0.6,2.6,58.5,79.96,430.84,0.0,306.69,42.0
2026-03-04T14:18:32.194560,3.5,1711.05,0.08,0.6,2.9,58.7,137.31,472.7,0.0,306.69,42.0
2026-03-04T14:18:38.202832,3.5,1711.05,1.21,0.6,4.4,58.6,107.74,537.85,0.0,306.69,42.0
2026-03-04T14:18:44.211842,3.5,1711.05,2.07,0.6,3.0,58.4,66.05,556.63,0.0,306.69,42.0
2026-03-04T14:18:50.219199,3.5,1711.05,1.48,0.6,3.8,58.9,140.95,402.7,0.0,306.69,42.0
2026-03-04T14:18:56.226964,3.5,1711.05,4.84,0.6,2.9,58.7,98.58,984.17,0.0,306.69,42.0
2026-03-04T14:19:02.235482,3.5,1711.05,0.23,0.6,3.0,58.5,139.08,507.99,0.0,306.69,42.0
2026-03-04T14:19:08.245416,3.5,1711.05,-17.2,0.6,3.0,58.0,129.19,3861.53,0.0,306.69,42.0
2026-03-04T14:19:14.254886,3.5,1711.07,-167.46,0.6,2.7,58.3,135.66,879.21,0.0,306.69,42.0
2026-03-04T14:19:20.264266,3.5,1711.07,1.48,0.6,2.5,57.8,141.37,442.67,0.0,306.69,42.0
2026-03-04T14:19:26.272873,3.5,1711.07,2.18,0.6,3.7,58.4,95.7,3865.48,0.0,306.69,42.0
2026-03-04T14:19:32.280207,3.5,1711.07,0.2,0.6,4.5,57.9,140.24,1007.84,0.0,306.69,42.0
2026-03-04T14:19:38.290241,3.5,1711.07,1.01,0.6,3.3,58.6,110.53,454.07,0.0,306.69,42.0
2026-03-04T14:19:44.295333,3.5,1711.07,2.11,0.6,22.8,58.3,150.08,595.21,0.0,306.69,42.0
2026-03-04T14:19:50.303940,3.5,1711.07,1.64,0.6,3.4,57.8,135.77,452.79,0.0,306.69,42.0
2026-03-04T14:19:56.312753,3.5,1711.07,4.91,0.6,3.6,58.7,79.48,438.04,0.0,306.69,42.0
2026-03-04T14:20:02.321520,3.5,1711.07,-1.83,0.6,2.4,58.0,167.41,521.94,0.0,306.69,42.0
2026-03-04T14:20:08.330805,3.5,1711.07,1.25,0.6,3.0,58.6,84.48,577.13,0.0,306.69,42.0
2026-03-04T14:20:14.337235,3.5,1711.07,2.03,0.6,5.3,58.3,96.36,579.24,0.0,306.69,42.0
2026-03-04T14:20:20.345275,3.5,1711.07,1.44,0.6,6.0,58.5,120.33,461.39,0.0,306.69,42.0
2026-03-04T14:20:26.353095,3.5,1711.07,2.18,0.6,4.7,58.0,89.98,404.13,0.0,306.69,42.0
2026-03-04T14:20:32.360436,3.5,1711.07,0.27,0.6,3.8,58.6,151.52,370.88,0.0,306.69,43.0
2026-03-04T14:20:38.370242,3.5,1711.07,1.13,0.6,1.2,57.9,88.17,440.74,0.0,306.69,43.0
2026-03-04T14:20:44.377049,3.5,1711.07,2.03,0.6,3.6,58.6,117.66,464.64,0.0,306.69,43.0
2026-03-04T14:20:50.384177,3.5,1711.06,4.14,0.6,23.7,58.1,98.12,603.95,0.0,306.69,42.0
2026-03-04T14:20:56.392723,3.5,1711.06,0.16,0.6,2.4,57.7,71.9,424.79,0.0,306.69,42.0
2026-03-04T14:21:02.400273,3.5,1711.06,0.27,0.6,7.0,58.8,166.69,562.56,0.0,306.69,42.0
2026-03-04T14:21:08.409563,3.5,1711.06,1.29,0.6,1.7,57.8,100.42,473.38,0.0,306.69,42.0
2026-03-04T14:21:14.417191,3.5,1711.06,2.11,0.6,4.0,58.6,72.74,479.28,0.0,306.69,42.0
2026-03-04T14:21:20.427078,3.5,1711.06,1.48,0.6,1.9,57.8,120.26,422.12,0.0,306.69,42.0
2026-03-04T14:21:26.435991,3.5,1711.06,4.88,0.6,2.8,58.6,82.64,544.48,0.0,306.69,42.0
2026-03-04T14:21:32.443603,3.5,1711.06,-4.25,0.6,4.4,58.2,140.24,430.69,0.0,306.69,42.0
2026-03-04T14:21:38.451328,3.5,1711.06,0.35,0.6,4.6,58.9,114.44,578.57,0.0,306.69,42.0
2026-03-04T14:21:44.458202,3.5,1711.06,2.07,0.6,5.7,58.1,84.0,641.24,0.0,306.69,42.0
2026-03-04T14:21:50.466038,3.5,1711.06,81.39,0.6,1.8,58.4,123.19,400.18,0.0,306.69,42.0
2026-03-04T14:21:58.314550,3.5,1711.06,2.22,0.6,24.8,59.5,81.88,635.12,0.0,306.69,43.0
2026-03-04T14:22:04.323560,3.5,1711.06,0.21,0.6,1.6,57.9,121.23,437.79,0.0,306.69,44.0
2026-03-04T14:22:10.332417,3.5,1711.06,1.17,0.6,2.9,58.5,90.62,400.74,0.0,306.69,43.0
2026-03-04T14:22:16.342072,3.5,1711.05,82.02,0.6,2.4,57.7,58.63,424.68,0.0,306.69,43.0
2026-03-04T14:22:22.350575,3.5,1711.05,1.4,0.6,2.2,58.4,98.08,440.69,0.0,306.69,43.0
2026-03-04T14:22:28.359714,3.5,1711.05,2.3,0.6,1.0,57.6,75.23,655.01,0.0,306.69,42.0
2026-03-04T14:22:34.367826,3.5,1711.05,2.89,0.6,1.4,58.3,151.89,461.98,0.0,306.69,42.0
2026-03-04T14:22:40.376796,3.5,1711.05,1.05,0.6,3.5,57.6,93.38,364.18,0.0,306.69,42.0
2026-03-04T14:22:46.386738,3.5,1711.05,2.15,0.6,2.2,58.5,111.27,492.55,0.0,306.69,42.0
2026-03-04T14:22:52.396708,3.5,1711.05,1.52,0.6,1.3,57.8,111.24,356.74,0.0,306.69,42.0
2026-03-04T14:22:58.407279,3.5,1711.05,0.86,0.6,1.4,57.8,79.69,929.8,0.0,306.69,42.0
2026-03-04T14:23:04.417234,3.5,1711.05,0.35,0.6,24.2,58.7,153.32,533.72,0.0,306.69,42.0
2026-03-04T14:23:10.426805,3.5,1711.05,1.29,0.6,3.1,57.9,104.95,541.77,0.0,306.69,42.0
2026-03-04T14:23:16.436233,3.5,1711.05,4.6,0.6,2.1,58.7,57.79,499.24,0.0,306.69,42.0
2026-03-04T14:23:22.446266,3.5,1711.05,1.48,0.6,1.3,58.1,126.79,434.62,0.0,306.69,42.0
2026-03-04T14:23:28.454669,3.5,1711.05,2.18,0.6,0.8,58.7,75.0,581.14,0.0,306.69,42.0
2026-03-04T14:23:34.464995,3.5,1711.05,0.23,0.6,2.6,58.0,148.65,410.68,0.0,306.69,41.0
2026-03-04T14:23:40.474786,3.5,1711.05,1.09,0.6,3.0,58.6,102.38,366.04,0.0,306.69,42.0
2026-03-04T14:23:46.484891,3.5,1711.05,2.14,0.6,2.0,58.2,56.32,471.24,0.0,306.69,41.0
2026-03-04T14:23:52.494425,3.5,1711.05,-1.09,0.6,1.6,58.8,92.53,366.08,0.0,306.69,41.0
2026-03-04T14:23:58.502905,3.5,1711.05,2.3,0.6,1.0,58.1,77.31,744.08,0.0,306.69,41.0
2026-03-04T14:24:04.511523,3.5,1711.05,0.2,0.6,1.6,58.2,143.43,577.86,0.0,306.69,41.0
2026-03-04T14:24:10.521023,3.5,1711.04,1.21,0.6,25.5,58.8,90.27,309.56,0.0,306.69,41.0
2026-03-04T14:24:16.530530,3.5,1711.04,2.11,0.6,1.4,57.9,65.75,440.01,0.0,306.69,41.0
2026-03-04T14:24:22.539344,3.5,1711.04,1.48,0.6,1.1,58.8,90.39,334.17,0.0,306.69,41.0
2026-03-04T14:24:28.547871,3.5,1711.04,82.05,0.6,1.2,58.1,76.78,595.67,0.0,306.69,41.0
2026-03-04T14:24:34.557732,3.5,1711.04,0.16,0.6,1.8,58.8,144.03,458.68,0.0,306.69,41.0
2026-03-04T14:24:40.567940,3.5,1711.04,1.05,0.6,2.8,57.9,100.73,363.4,0.0,306.69,41.0
2026-03-04T14:24:46.576774,3.5,1711.04,2.11,0.6,1.7,58.8,56.5,543.17,0.0,306.69,41.0
2026-03-04T14:24:52.584960,3.5,1711.04,1.52,0.6,1.3,58.1,94.57,342.12,0.0,306.69,41.0
2026-03-04T14:24:58.591855,3.5,1711.04,-3.71,0.6,1.0,58.7,82.49,582.73,0.0,306.69,41.0
2026-03-04T14:25:04.600461,3.5,1711.04,0.47,0.6,8.5,58.2,140.17,750.16,0.0,306.69,41.0
2026-03-04T14:25:10.610587,3.5,1711.04,1.21,0.6,3.7,58.1,97.47,398.77,0.0,306.69,41.0
2026-03-04T14:25:16.619725,3.5,1711.04,2.18,0.6,15.6,58.8,58.83,448.6,0.0,306.69,41.0
2026-03-04T14:25:22.627231,3.5,1711.04,1.33,0.6,1.4,58.0,87.56,360.13,0.0,306.69,41.0
2026-03-04T14:25:28.636705,3.5,1711.04,2.18,0.6,1.2,58.8,76.32,444.75,0.0,306.69,41.0
2026-03-04T14:25:34.646197,3.5,1711.04,0.39,0.6,1.3,58.2,145.27,715.56,0.0,306.69,41.0
2026-03-04T14:25:40.655499,3.5,1711.04,1.09,0.6,2.9,58.7,104.24,368.06,0.0,306.69,41.0
2026-03-04T14:25:46.665284,3.5,1711.04,2.11,0.6,2.9,57.9,107.53,500.57,0.0,306.69,41.0
2026-03-04T14:25:52.675239,3.5,1711.04,1.36,0.6,1.4,58.6,97.25,383.37,0.0,306.69,41.0
2026-03-04T14:25:58.683435,3.5,1711.03,2.22,0.6,1.0,58.0,72.77,434.67,0.0,306.69,41.0
2026-03-04T14:26:04.692421,3.5,1711.03,0.2,0.6,2.4,58.7,138.38,660.35,0.0,306.69,41.0
2026-03-04T14:26:10.700287,3.5,1711.03,1.33,0.6,23.1,58.2,115.65,405.39,0.0,306.69,41.0
2026-03-04T14:26:16.709091,3.5,1711.03,0.04,0.6,2.6,58.2,67.55,525.39,0.0,306.69,41.0
2026-03-04T14:26:22.717255,3.5,1711.03,1.4,0.6,6.8,58.7,89.32,431.36,0.0,306.69,41.0
2026-03-04T14:26:28.724238,3.5,1711.03,2.18,0.6,4.3,58.1,78.0,424.09,0.0,306.69,41.0
2026-03-04T14:26:34.732564,3.5,1711.03,0.2,0.6,3.8,58.6,162.83,3748.3,0.0,306.69,42.0
2026-03-04T14:26:40.740750,3.5,1711.05,-157.8,0.6,5.4,57.8,113.82,397.39,0.0,306.69,42.0
2026-03-04T14:26:46.748209,3.5,1711.05,2.15,0.6,4.7,58.6,66.67,465.37,0.0,306.69,42.0
2026-03-04T14:26:52.758126,3.5,1711.05,1.52,0.6,1.9,57.9,119.93,478.74,0.0,306.69,42.0
2026-03-04T14:26:58.766195,3.5,1711.05,1.33,0.6,2.4,58.5,150.77,485.19,0.0,306.69,42.0
2026-03-04T14:27:04.774054,3.5,1711.05,0.23,0.6,2.8,58.2,191.5,783.74,0.0,306.69,42.0
2026-03-04T14:27:10.782315,3.5,1711.05,1.17,0.6,3.3,58.7,117.55,409.45,0.0,306.69,42.0
2026-03-04T14:27:16.790087,3.5,1711.05,2.18,0.6,24.1,58.3,52.83,554.5,0.0,306.69,42.0
2026-03-04T14:27:22.795663,3.5,1711.05,-0.94,0.6,3.1,58.0,125.22,413.07,0.0,306.69,42.0
2026-03-04T14:27:28.804636,3.5,1711.05,2.61,0.6,2.3,58.7,83.65,482.59,0.0,306.69,42.0
2026-03-04T14:27:34.812021,3.5,1711.05,-1.87,0.6,4.2,57.9,172.85,552.52,0.0,306.69,42.0
2026-03-04T14:27:40.820456,3.5,1711.05,1.01,0.6,5.3,58.5,127.52,418.17,0.0,306.69,42.0
2026-03-04T14:27:46.829810,3.5,1711.05,2.15,0.6,3.9,57.8,60.4,530.54,0.0,306.69,42.0
2026-03-04T14:27:52.837150,3.5,1711.05,1.6,0.6,4.3,58.6,98.7,382.76,0.0,306.69,42.0
2026-03-04T14:27:58.844375,3.5,1711.05,2.22,0.6,3.6,58.0,81.05,582.0,0.0,306.69,42.0
2026-03-04T14:28:04.853584,3.5,1711.05,0.31,0.6,3.0,58.7,153.47,561.9,0.0,306.69,42.0
2026-03-04T14:28:10.863638,3.5,1711.05,1.17,0.6,3.1,57.9,107.49,406.04,0.0,306.69,42.0
2026-03-04T14:28:16.872568,3.5,1711.05,2.18,0.6,3.0,58.6,62.47,435.29,0.0,306.69,42.0
2026-03-04T14:28:24.881988,3.5,1711.05,1.4,0.6,2.6,58.9,101.17,381.43,0.0,306.69,43.0
2026-03-04T14:28:30.890414,3.5,1711.05,3.75,0.6,3.0,58.3,206.8,565.33,0.0,306.69,44.0
2026-03-04T14:28:36.897962,3.5,1711.05,1.05,0.6,4.6,58.2,87.61,442.72,0.0,306.69,43.0
2026-03-04T14:28:42.905221,3.5,1711.05,1.99,0.6,4.4,58.0,76.28,455.42,0.0,306.69,43.0
2026-03-04T14:28:48.912537,3.5,1711.05,1.56,0.6,3.7,58.2,163.7,474.82,0.0,306.69,43.0
2026-03-04T14:28:54.920249,3.5,1711.05,0.27,0.6,5.4,58.1,48.92,392.14,0.0,306.69,43.0
2026-03-04T14:29:00.927881,3.5,1711.05,2.18,0.6,6.3,58.0,186.35,411.49,0.0,306.69,43.0
2026-03-04T14:29:08.516875,3.5,1711.05,1.05,0.6,3.3,59.0,79.68,510.01,0.0,306.69,44.0
2026-03-04T14:29:14.526397,3.5,1711.04,64.94,0.6,1.4,58.0,69.3,474.34,0.0,306.69,45.0
2026-03-04T14:29:20.533774,3.5,1711.04,1.48,0.6,1.3,57.9,106.65,318.16,0.0,306.69,44.0
2026-03-04T14:29:26.543503,3.5,1711.04,2.26,0.6,2.2,58.1,82.26,392.21,0.0,306.69,43.0
2026-03-04T14:29:32.551989,3.5,1711.04,0.78,0.6,1.1,57.9,144.22,493.16,0.0,306.69,43.0
2026-03-04T14:29:38.561400,3.5,1711.04,1.05,0.6,1.0,58.1,86.81,437.39,0.0,306.69,43.0
2026-03-04T14:29:44.570876,3.5,1711.04,1.99,0.6,1.9,58.1,56.72,478.58,0.0,306.69,42.0
2026-03-04T14:29:50.579795,3.5,1711.04,1.52,0.6,0.9,57.9,98.8,294.23,0.0,306.69,42.0
2026-03-04T14:29:56.589907,3.5,1711.04,2.26,0.6,1.7,57.9,102.03,411.34,0.0,306.69,42.0
2026-03-04T14:30:02.599794,3.5,1711.04,0.27,0.6,1.0,58.1,150.85,527.77,0.0,306.69,42.0
2026-03-04T14:30:08.607494,3.5,1711.04,1.21,0.6,1.6,58.1,82.13,519.28,0.0,306.69,42.0
2026-03-04T14:30:14.616547,3.5,1711.04,2.18,0.6,1.4,58.0,62.05,461.3,0.0,306.69,42.0
2026-03-04T14:30:20.620275,3.5,1711.04,1.25,0.6,1.5,58.1,94.86,281.08,0.0,306.69,42.0
2026-03-04T14:30:28.286326,3.5,1711.04,2.26,0.6,2.9,58.9,77.18,411.09,0.0,306.69,43.0
2026-03-04T14:30:34.295049,3.5,1711.04,0.24,0.6,1.1,58.0,123.71,398.49,0.0,306.69,44.0
2026-03-04T14:30:40.300205,3.5,1711.04,1.05,0.6,3.0,57.8,103.36,466.26,0.0,306.69,43.0
2026-03-04T14:30:46.307563,3.5,1711.04,2.18,0.6,2.5,58.0,57.0,446.76,0.0,306.69,43.0
2026-03-04T14:30:52.316829,3.5,1711.04,1.33,0.6,2.9,57.9,91.01,344.15,0.0,306.69,42.0
2026-03-04T14:30:58.326584,3.5,1711.04,2.26,0.6,0.9,57.9,72.62,404.05,0.0,306.69,42.0
2026-03-04T14:31:04.336167,3.5,1711.04,0.16,0.6,1.2,58.0,153.4,527.09,0.0,306.69,42.0
2026-03-04T14:31:11.938888,3.5,1711.04,1.17,0.6,3.4,58.8,94.34,369.41,0.0,306.69,43.0
2026-03-04T14:31:17.947506,3.5,1711.04,1.82,0.6,3.6,57.9,96.81,411.47,0.0,306.69,44.0
2026-03-04T14:31:23.956459,3.5,1711.04,1.33,0.6,1.5,58.0,48.82,494.57,0.0,306.69,44.0
2026-03-04T14:31:29.965692,3.5,1711.04,2.18,0.6,1.6,57.9,157.24,354.81,0.0,306.69,43.0
2026-03-04T14:31:35.974641,3.5,1711.04,0.23,0.6,1.7,58.1,84.74,421.38,0.0,306.69,43.0
2026-03-04T14:31:41.983793,3.5,1711.04,-4.29,0.6,3.2,57.8,57.23,571.81,0.0,306.69,43.0
2026-03-04T14:31:47.992987,3.5,1711.04,-0.12,0.6,1.7,58.0,153.5,547.18,0.0,306.69,43.0
2026-03-04T14:31:54.002058,3.5,1711.03,81.2,0.6,2.0,58.0,59.15,495.2,0.0,306.69,43.0
2026-03-04T14:32:00.011494,3.5,1711.03,-0.04,0.6,3.3,58.0,159.64,326.85,0.0,306.69,42.0
2026-03-04T14:32:06.021266,3.5,1711.03,0.27,0.6,2.9,58.1,90.79,544.48,0.0,306.69,42.0
2026-03-04T14:32:12.030384,3.5,1711.03,3.16,0.6,1.5,58.2,73.43,388.09,0.0,306.69,42.0
2026-03-04T14:32:18.040444,3.5,1711.03,0.16,0.6,1.7,58.3,103.39,385.35,0.0,306.69,42.0
2026-03-04T14:32:24.050368,3.5,1711.03,1.33,0.6,1.9,58.3,48.94,426.62,0.0,306.69,42.0
2026-03-04T14:32:31.673546,3.5,1711.03,2.22,0.6,2.0,59.1,161.86,358.75,0.0,306.69,43.0
2026-03-04T14:32:37.682419,3.5,1711.03,0.98,0.6,1.2,58.2,90.53,390.91,0.0,306.69,44.0
2026-03-04T14:32:43.690824,3.5,1711.03,2.03,0.6,3.8,58.2,58.92,493.94,0.0,306.69,44.0
2026-03-04T14:32:49.698165,3.5,1711.03,1.99,0.6,2.0,58.2,108.51,418.74,0.0,306.69,43.0
2026-03-04T14:32:55.705926,3.5,1711.03,3.36,0.6,3.8,58.1,76.71,524.1,0.0,306.69,43.0
2026-03-04T14:33:01.713881,3.5,1711.03,2.18,0.6,2.9,58.2,136.98,433.42,0.0,306.69,43.0
2026-03-04T14:33:07.723756,3.5,1711.03,1.33,0.6,1.4,58.2,85.84,464.0,0.0,306.69,43.0
2026-03-04T14:33:15.310362,3.5,1711.03,1.99,0.6,2.5,59.1,68.87,577.75,0.0,306.69,44.0
2026-03-04T14:33:21.317856,3.5,1711.03,1.17,0.6,1.4,58.1,97.88,322.17,0.0,306.69,45.0
2026-03-04T14:33:27.325453,3.5,1711.03,2.3,0.6,1.5,58.1,71.87,446.7,0.0,306.69,44.0
2026-03-04T14:33:33.335419,3.5,1711.03,0.12,0.6,2.1,58.1,172.4,453.43,0.0,306.69,44.0
2026-03-04T14:33:39.344931,3.5,1711.03,1.09,0.6,1.1,58.1,87.06,325.45,0.0,306.69,43.0
2026-03-04T14:33:45.353705,3.5,1711.03,2.07,0.6,1.3,58.0,70.75,593.8,0.0,306.69,43.0
2026-03-04T14:33:51.363264,3.5,1711.02,1.56,0.6,1.5,58.0,120.78,300.88,0.0,306.69,43.0
2026-03-04T14:33:57.373053,3.5,1711.02,2.26,0.6,2.1,58.1,145.38,526.46,0.0,306.69,43.0
2026-03-04T14:34:03.382441,3.5,1711.04,-173.84,0.6,1.8,58.1,159.91,3675.06,0.0,306.69,43.0
2026-03-04T14:34:09.391819,3.5,1711.04,1.25,0.6,4.1,58.2,106.21,457.91,0.0,306.69,42.0
2026-03-04T14:34:15.401775,3.5,1711.04,1.99,0.6,1.3,58.1,68.14,459.28,0.0,306.69,42.0
2026-03-04T14:34:21.411763,3.5,1711.04,1.36,0.6,1.0,58.1,119.22,286.86,0.0,306.69,42.0
2026-03-04T14:34:27.421659,3.5,1711.04,2.34,0.6,1.4,58.1,82.68,453.9,0.0,306.69,42.0
2026-03-04T14:34:35.011927,3.5,1711.04,0.16,0.6,2.2,58.9,138.63,475.22,0.0,306.69,43.0
2026-03-04T14:34:41.019811,3.5,1711.04,0.83,0.6,1.9,58.0,91.69,398.97,0.0,306.69,44.0
2026-03-04T14:34:47.027429,3.5,1711.04,2.07,0.6,5.3,58.1,125.86,633.15,0.0,306.69,44.0
2026-03-04T14:34:53.035809,3.5,1711.04,1.37,0.6,3.4,58.1,126.85,313.63,0.0,306.69,44.0
2026-03-04T14:34:59.043587,3.5,1711.04,4.84,0.6,5.2,58.1,78.43,537.19,0.0,306.69,43.0
2026-03-04T14:35:05.050858,3.5,1711.04,0.7,0.6,2.5,58.1,167.65,709.99,0.0,306.69,43.0
2026-03-04T14:35:11.058425,3.5,1711.04,3.94,0.6,2.5,58.0,109.62,470.62,0.0,306.69,43.0
2026-03-04T14:35:18.644243,3.5,1711.04,-0.7,0.6,3.7,58.9,58.08,621.18,0.0,306.69,44.0
2026-03-04T14:35:24.653790,3.5,1711.04,1.24,0.6,1.2,58.1,85.12,341.68,0.0,306.69,45.0
2026-03-04T14:35:30.663539,3.5,1711.04,2.15,0.6,1.0,58.0,165.36,392.71,0.0,306.69,44.0
2026-03-04T14:35:36.673704,3.5,1711.04,1.01,0.6,2.2,58.1,113.9,370.06,0.0,306.69,44.0
2026-03-04T14:35:42.683870,3.5,1711.04,2.14,0.6,2.0,58.1,65.69,400.65,0.0,306.69,43.0
2026-03-04T14:35:48.693940,3.5,1711.04,1.4,0.6,1.1,58.1,110.21,682.18,0.0,306.69,43.0
2026-03-04T14:35:54.703958,3.5,1711.04,0.23,0.6,1.0,58.0,48.89,418.63,0.0,306.69,43.0
2026-03-04T14:36:00.712873,3.5,1711.04,2.22,0.6,2.3,58.0,163.99,368.05,0.0,306.69,43.0
2026-03-04T14:36:06.718276,3.5,1711.04,1.09,0.6,1.7,58.1,84.25,472.34,0.0,306.69,43.0
2026-03-04T14:36:12.726933,3.5,1711.04,2.11,0.6,1.3,57.9,57.03,409.97,0.0,306.69,43.0
2026-03-04T14:36:18.735798,3.5,1711.04,1.44,0.6,1.7,58.1,106.53,484.68,0.0,306.69,42.0
2026-03-04T14:36:24.745289,3.5,1711.04,0.23,0.6,1.7,58.0,56.44,374.78,0.0,306.69,42.0
2026-03-04T14:36:30.752217,3.5,1711.04,2.3,0.6,4.1,58.1,163.66,434.65,0.0,306.69,42.0
2026-03-04T14:36:38.334385,3.5,1711.04,1.05,0.6,4.7,59.1,89.23,419.48,0.0,306.69,43.0
2026-03-04T14:36:44.341835,3.5,1711.03,64.76,0.6,2.4,58.2,62.17,466.36,0.0,306.69,45.0
2026-03-04T14:36:50.350755,3.5,1711.03,1.79,0.6,1.8,58.1,99.36,437.46,0.0,306.69,44.0
2026-03-04T14:36:56.358277,3.5,1711.03,2.18,0.6,5.6,58.3,79.06,425.36,0.0,306.69,44.0
2026-03-04T14:37:02.366743,3.5,1711.03,0.31,0.6,3.4,58.2,181.28,436.19,0.0,306.69,44.0
2026-03-04T14:37:08.375776,3.5,1711.02,81.13,0.6,2.6,58.2,93.35,466.63,0.0,306.69,43.0
2026-03-04T14:37:14.385660,3.5,1711.02,2.03,0.6,1.5,58.1,72.52,435.97,0.0,306.69,43.0
2026-03-04T14:37:21.974909,3.5,1711.02,1.33,0.6,2.4,58.8,97.71,585.75,0.0,306.69,44.0
2026-03-04T14:37:27.983450,3.5,1711.02,1.76,0.6,1.0,58.1,64.63,349.43,0.0,306.69,45.0
2026-03-04T14:37:33.991407,3.5,1711.02,0.27,0.6,3.6,58.1,171.72,452.69,0.0,306.69,44.0
2026-03-04T14:37:39.999523,3.5,1711.02,1.09,0.6,5.9,58.0,93.0,324.25,0.0,306.69,44.0
2026-03-04T14:37:46.008787,3.5,1711.02,2.07,0.6,1.3,57.9,137.03,499.96,0.0,306.69,44.0
2026-03-04T14:37:52.018824,3.5,1711.02,1.91,0.6,2.3,57.9,98.43,420.03,0.0,306.69,44.0
2026-03-04T14:37:58.026364,3.5,1711.02,2.18,0.6,1.0,58.1,72.06,372.18,0.0,306.69,43.0
2026-03-04T14:38:05.613059,3.5,1711.02,0.19,0.6,2.4,58.9,140.14,563.75,0.0,306.69,44.0
2026-03-04T14:38:11.619484,3.5,1711.02,2.47,0.6,2.0,58.4,97.43,371.85,0.0,306.69,45.0
2026-03-04T14:38:17.628805,3.5,1711.02,0.27,0.6,3.0,58.3,112.24,531.16,0.0,306.69,45.0
2026-03-04T14:38:23.637030,3.5,1711.02,0.16,0.6,24.6,59.2,50.78,389.42,0.0,306.69,44.0
2026-03-04T14:38:29.645993,3.5,1711.02,2.38,0.6,2.5,59.2,166.75,482.01,0.0,306.69,44.0
2026-03-04T14:38:35.654722,3.5,1711.02,2.81,0.6,4.6,58.9,93.82,599.1,0.0,306.69,44.0
2026-03-04T14:38:41.664767,3.5,1711.02,3.0,0.6,2.6,58.6,94.87,402.04,0.0,306.69,44.0
2026-03-04T14:38:47.673419,3.5,1711.02,-0.55,0.6,4.1,59.0,110.38,460.57,0.0,306.69,43.0
2026-03-04T14:38:53.681663,3.5,1711.02,1.37,0.6,2.9,59.0,55.8,1038.51,0.0,306.69,43.0
2026-03-04T14:38:59.690657,3.5,1711.02,2.3,0.6,3.1,58.8,165.86,487.34,0.0,306.69,43.0
2026-03-04T14:39:05.698467,3.5,1711.02,0.23,0.6,6.6,59.0,132.28,559.16,0.0,306.69,43.0
2026-03-04T14:39:11.707237,3.5,1711.02,3.08,0.6,4.4,59.0,77.32,370.84,0.0,306.69,43.0
2026-03-04T14:39:17.716925,3.5,1711.01,79.96,0.6,2.7,58.9,100.51,467.97,0.0,306.69,43.0
2026-03-04T14:39:23.725891,3.5,1711.01,1.37,0.6,2.6,58.2,50.25,420.7,0.0,306.69,43.0
2026-03-04T14:39:29.733675,3.5,1711.01,2.22,0.6,2.3,58.1,166.2,573.15,0.0,306.69,43.0
2026-03-04T14:39:35.742899,3.5,1711.01,0.82,0.6,2.3,58.2,97.01,512.01,0.0,306.69,42.0
2026-03-04T14:39:41.753027,3.5,1711.01,2.96,0.6,1.4,58.0,67.84,326.12,0.0,306.69,42.0
2026-03-04T14:39:47.760192,3.5,1711.01,0.27,0.6,4.7,58.4,109.1,593.07,0.0,306.69,42.0
2026-03-04T14:39:53.768334,3.5,1711.01,1.29,0.6,1.7,58.8,45.46,332.28,0.0,306.69,42.0
2026-03-04T14:39:59.777721,3.5,1711.01,2.65,0.6,0.8,58.5,159.46,518.56,0.0,306.69,42.0
2026-03-04T14:40:05.786378,3.5,1711.01,0.31,0.6,3.4,58.6,106.35,563.82,0.0,306.69,42.0
2026-03-04T14:40:11.796239,3.5,1711.01,3.2,0.6,3.0,58.6,68.27,440.66,0.0,306.69,42.0
2026-03-04T14:40:17.804546,3.5,1711.01,0.23,0.6,3.2,58.5,197.08,572.48,0.0,306.69,42.0
2026-03-04T14:40:23.813701,3.5,1711.01,1.37,0.6,3.2,58.7,76.46,407.37,0.0,306.69,42.0
2026-03-04T14:40:29.821289,3.5,1711.01,2.26,0.6,6.7,57.7,218.22,3150.79,0.0,306.69,42.0
2026-03-04T14:40:35.828361,3.5,1711.01,-1.91,0.6,5.0,57.5,97.87,514.06,0.0,306.69,42.0
2026-03-04T14:40:41.835527,3.5,1711.01,3.0,0.6,4.5,57.5,91.31,382.22,0.0,306.69,43.0
2026-03-04T14:40:47.843256,3.5,1711.01,0.27,0.6,6.0,58.2,179.06,641.15,0.0,306.69,43.0
2026-03-04T14:40:53.851710,3.5,1711.01,1.44,0.6,3.1,58.0,77.01,332.28,0.0,306.69,42.0
2026-03-04T14:40:59.859929,3.5,1711.01,1.91,0.6,5.4,56.9,191.38,480.6,0.0,306.69,42.0
2026-03-04T14:41:05.868691,3.5,1711.01,0.23,0.6,3.8,56.5,106.26,474.04,0.0,306.69,42.0
2026-03-04T14:41:11.877828,3.5,1711.01,3.16,0.6,1.7,56.5,79.57,423.36,0.0,306.69,42.0
2026-03-04T14:41:17.886473,3.5,1711.01,0.2,0.6,1.8,56.6,110.37,547.14,0.0,306.69,42.0
2026-03-04T14:41:23.896088,3.5,1711.01,1.37,0.6,2.9,56.5,51.14,408.07,0.0,306.69,41.0
